t2m,tcc,lcc,mcc,hcc,valid_time,ptype,tp,sf,cp,lsp
258.208,0.049798355,0.0,0.0,0.049798355,2013-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
257.62915,0.03228748,0.0,0.0,0.03228748,2013-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
256.6975,0.0,0.0,0.0,0.0,2013-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
254.49655,0.0,0.0,0.0,0.0,2013-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
254.51424,0.0,0.0,0.0,0.0,2013-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
254.26358,0.0,0.0,0.0,0.0,2013-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0
253.65388,0.0,0.0,0.0,0.0,2013-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0
253.23889,0.0,0.0,0.0,0.0,2013-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0
254.40056,0.0,0.0,0.0,0.0,2013-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0
254.15318,0.0,0.0,0.0,0.0,2013-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0
252.27332,0.010491136,0.010491136,0.0,0.0,2013-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0
252.81395,0.02103883,0.02103883,0.0,0.0,2013-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0
252.87485,0.0,0.0,0.0,0.0,2013-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0
252.40674,0.0,0.0,0.0,0.0,2013-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0
252.46999,0.002103883,0.002103883,0.0,0.0,2013-01-01 14:00:00,5.0,0.0,0.0,0.0,0.0
251.59444,0.045188043,0.045188043,0.0,0.0,2013-01-01 15:00:00,5.0,0.0,2.0044615e-07,0.0,0.0
256.33765,0.44552398,0.44552398,0.0,0.0,2013-01-01 16:00:00,5.0,5.3452317e-07,9.586429e-07,0.0,1.2209357e-06
258.167,0.3583007,0.3583007,0.0,0.0,2013-01-01 17:00:00,5.0,1.9099144e-07,6.1992034e-07,0.0,1.9099144e-07
259.57886,0.64811337,0.64811337,0.0,0.0,2013-01-01 18:00:00,5.0,7.2551467e-07,9.012804e-07,0.0,7.2551467e-07
260.62085,0.83435255,0.83435255,0.0,0.0,2013-01-01 19:00:00,5.0,5.7233285e-07,5.3652195e-07,0.0,5.7233285e-07
261.48438,0.95611197,0.95611197,0.0,0.0,2013-01-01 20:00:00,5.0,2.0605303e-06,2.024719e-06,0.0,2.0605303e-06
263.2256,0.9322918,0.9322918,0.0,0.0,2013-01-01 21:00:00,5.0,4.826057e-06,4.6282557e-06,0.0,4.654291e-06
263.4707,0.9771107,0.9771107,0.0,0.0,2013-01-01 22:00:00,5.0,6.007891e-06,6.1129203e-06,0.0,6.007891e-06
263.833,0.9926617,0.9926617,0.0,0.0,2013-01-01 23:00:00,5.0,5.7592133e-06,5.8142523e-06,0.0,5.7592133e-06
264.32764,0.98363185,0.98363185,0.0,0.0,2013-01-02 00:00:00,5.0,4.1005424e-06,4.1264975e-06,0.0,4.214622e-06
264.66797,0.9639826,0.9639826,0.0,0.0,2013-01-02 01:00:00,5.0,2.1931937e-06,2.2120985e-06,0.0,2.4027695e-06
264.96216,0.95328116,0.95328116,0.0,0.0,2013-01-02 02:00:00,5.0,1.1632492e-06,1.01552e-06,0.0,9.536743e-07
265.0952,0.7398025,0.7398025,0.0,0.0,2013-01-02 03:00:00,5.0,4.7683716e-07,5.769789e-07,0.0,4.7683716e-07
264.98853,0.36078602,0.35753614,0.0,0.0048919544,2013-01-02 04:00:00,5.0,4.7683716e-07,5.1513257e-07,0.0,4.7683716e-07
264.51294,0.18058306,0.1591922,0.0,0.021390855,2013-01-02 05:00:00,5.0,0.0,1.7160318e-07,0.0,0.0
263.96216,0.2059446,0.15773183,0.0,0.078190446,2013-01-02 06:00:00,5.0,0.0,1.454062e-07,0.0,0.0
262.8235,0.26478493,0.26478493,0.0,0.0,2013-01-02 07:00:00,5.0,3.813414e-07,1.9067068e-07,0.0,3.813414e-07
262.02417,0.38371742,0.38371742,0.0,0.0,2013-01-02 08:00:00,5.0,3.813414e-07,3.383999e-07,0.0,3.813414e-07
261.6162,0.38526964,0.3820197,0.0065169036,0.0,2013-01-02 09:00:00,5.0,3.813414e-07,4.4326902e-07,0.0,3.813414e-07
263.0442,0.5144177,0.5144177,0.0016249504,0.0016249504,2013-01-02 10:00:00,5.0,3.813414e-07,5.337167e-07,0.0,4.954212e-07
262.938,0.6397921,0.63816714,0.016498897,0.0,2013-01-02 11:00:00,5.0,3.813414e-07,3.2878597e-07,0.0,3.813414e-07
262.37817,0.51635534,0.5097272,0.029643953,0.009766806,2013-01-02 12:00:00,5.0,1.14079796e-07,2.5500157e-07,0.0,1.14079796e-07
261.92993,0.6107105,0.6107105,0.0016249504,0.0048919544,2013-01-02 13:00:00,5.0,9.549569e-08,3.5770802e-07,0.0,9.549569e-08
261.70044,0.6416397,0.6416397,0.0,0.005003199,2013-01-02 14:00:00,5.0,1.9099144e-07,7.4401623e-07,0.0,7.8190845e-07
262.24072,0.89329106,0.89329106,0.0,0.0,2013-01-02 15:00:00,5.0,1.5638161e-06,1.616615e-06,0.0,1.6215026e-06
262.833,1.0,1.0,0.0032499009,0.0,2013-01-02 16:00:00,5.0,2.9763942e-06,2.62309e-06,0.0,2.9763942e-06
263.44043,0.97373426,0.97046727,0.035150245,0.0,2013-01-02 17:00:00,5.0,4.808124e-06,4.450254e-06,0.0,4.4453664e-06
264.25977,0.94399905,0.93489933,0.17835957,0.0,2013-01-02 18:00:00,5.0,5.2080495e-06,5.463534e-06,0.0,5.2080495e-06
264.8286,0.886288,0.8448866,0.5127416,0.0,2013-01-02 19:00:00,5.0,1.4708284e-05,1.4517695e-05,0.0,1.4708284e-05
265.20728,0.95133334,0.9263887,0.6878293,0.0,2013-01-02 20:00:00,5.0,3.5442383e-05,3.5375735e-05,0.0,3.5442383e-05
265.74414,0.9957394,0.96844023,0.924075,0.0,2013-01-02 21:00:00,5.0,6.567413e-05,6.557879e-05,0.0,6.567413e-05
265.12134,0.9989426,0.99841094,0.9631385,0.0,2013-01-02 22:00:00,5.0,8.657349e-05,8.675952e-05,0.0,8.657349e-05
265.30542,0.98879635,0.98085976,0.92054236,0.0,2013-01-02 23:00:00,5.0,5.5460463e-05,5.5421682e-05,0.0,5.5479046e-05
264.94067,0.9818894,0.9760567,0.3504833,0.0,2013-01-03 00:00:00,5.0,1.632524e-05,1.6558697e-05,0.0,1.6630322e-05
264.8977,0.9689798,0.9668231,0.18275905,0.0,2013-01-03 01:00:00,5.0,7.897306e-06,7.897226e-06,0.0,7.80181e-06
265.45117,0.9583966,0.950752,0.17302877,0.0,2013-01-03 02:00:00,5.0,2.653501e-05,2.6589798e-05,0.0,2.6744572e-05
266.44946,0.94599354,0.94599354,0.06278545,0.0,2013-01-03 03:00:00,5.0,6.0485283e-05,6.0532868e-05,0.0,6.0485283e-05
267.0017,0.99262583,0.99262583,0.083355546,0.0,2013-01-03 04:00:00,5.0,6.095563e-05,6.061724e-05,0.0,6.095563e-05
267.06934,0.98738235,0.98738235,0.1367867,0.0,2013-01-03 05:00:00,5.0,5.053956e-05,5.0811475e-05,0.0,5.053956e-05
267.5913,0.9832786,0.9832786,0.13269019,0.0,2013-01-03 06:00:00,5.0,6.0149338e-05,6.01825e-05,0.0,6.0149338e-05
267.18896,0.9534443,0.9534443,0.1481635,0.0,2013-01-03 07:00:00,5.0,3.2599244e-05,3.2632888e-05,0.0,3.2599244e-05
266.52466,0.957537,0.957537,0.11462486,0.0,2013-01-03 08:00:00,5.0,3.1394302e-05,3.115124e-05,0.0,3.112704e-05
265.21436,0.9568154,0.9568154,0.1336708,0.0,2013-01-03 09:00:00,5.0,2.658683e-05,2.6515365e-05,0.0,2.658683e-05
263.115,0.92799914,0.92799914,0.26632196,0.0,2013-01-03 10:00:00,5.0,1.6079779e-05,1.617975e-05,0.0,1.6079779e-05
262.89282,0.9660937,0.96556205,0.49511105,0.0,2013-01-03 11:00:00,5.0,1.3942989e-05,1.4004999e-05,0.0,1.3942989e-05
262.59302,0.8926885,0.8926885,0.24426848,0.0,2013-01-03 12:00:00,5.0,8.868905e-06,8.892779e-06,0.0,8.868905e-06
262.0808,0.78249323,0.77911496,0.07055265,0.0,2013-01-03 13:00:00,5.0,7.247402e-06,7.275922e-06,0.0,7.247402e-06
261.74316,0.49702883,0.49702883,0.0023709626,0.0,2013-01-03 14:00:00,5.0,5.797665e-06,5.8071173e-06,0.0,5.797665e-06
261.75366,0.5637288,0.5637288,0.0,0.0,2013-01-03 15:00:00,5.0,4.1761623e-06,4.2144575e-06,0.0,4.1761623e-06
261.86963,0.84925467,0.84925467,0.0,0.0,2013-01-03 16:00:00,5.0,2.1361493e-06,2.179091e-06,0.0,2.1361493e-06
262.3562,0.9853412,0.9853412,0.0,0.0,2013-01-03 17:00:00,5.0,4.1184758e-06,4.1997127e-06,0.0,4.1184758e-06
262.64844,0.9957922,0.9957922,0.0,0.0,2013-01-03 18:00:00,5.0,2.2495879e-06,2.3356306e-06,0.0,2.2495879e-06
263.04248,0.99675006,0.99675006,0.0,0.0,2013-01-03 19:00:00,5.0,9.549569e-08,3.1468636e-07,0.0,9.549569e-08
263.31006,0.9617196,0.9617196,0.0,0.0,2013-01-03 20:00:00,0.0,0.0,2.3873934e-08,0.0,0.0
263.66968,0.69521725,0.69521725,0.0,0.0,2013-01-03 21:00:00,5.0,0.0,0.0,0.0,0.0
262.56958,0.6347403,0.6347403,0.0,0.0,2013-01-03 22:00:00,5.0,0.0,6.6815346e-08,0.0,0.0
261.8711,0.9207975,0.9207975,0.0,0.0,2013-01-03 23:00:00,5.0,9.536743e-07,9.634496e-07,0.0,8.3959446e-07
261.56934,0.9966217,0.9966217,0.0,0.0,2013-01-04 00:00:00,5.0,1.9073486e-06,2.107794e-06,0.0,2.17461e-06
261.6577,0.990789,0.990789,0.0,0.0,2013-01-04 01:00:00,5.0,2.4982655e-06,2.4599694e-06,0.0,2.4982655e-06
261.76367,0.6697343,0.6697343,0.0,0.0,2013-01-04 02:00:00,5.0,1.8496621e-06,1.7065786e-06,0.0,1.8496621e-06
262.74902,0.18333697,0.18333697,0.0,0.0,2013-01-04 03:00:00,5.0,6.864127e-07,6.864127e-07,0.0,6.864127e-07
262.67383,0.06752002,0.06752002,0.0,0.0,2013-01-04 04:00:00,5.0,9.549569e-08,1.5734315e-07,0.0,9.549569e-08
262.71973,0.00998199,0.00998199,0.0,0.0,2013-01-04 05:00:00,5.0,0.0,0.0,0.0,0.0
262.9756,0.0225541,0.0225541,0.0,0.0,2013-01-04 06:00:00,5.0,0.0,0.0,0.0,0.0
263.2771,0.03602562,0.03602562,0.0,0.0,2013-01-04 07:00:00,5.0,0.0,0.0,0.0,0.0
263.51245,0.018892415,0.018892415,0.0,0.0,2013-01-04 08:00:00,5.0,0.0,0.0,0.0,0.0
264.1858,0.045610048,0.045610048,0.0,0.0,2013-01-04 09:00:00,5.0,0.0,0.0,0.0,0.0
264.47412,0.017467432,0.017467432,0.0,0.0,2013-01-04 10:00:00,5.0,0.0,0.0,0.0,0.0
264.60083,0.01568178,0.01568178,0.0,0.0,2013-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0
264.56348,0.0,0.0,0.0,0.0,2013-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0
264.63232,0.0,0.0,0.0,0.0,2013-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0
264.65894,0.0,0.0,0.0,0.0,2013-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0
267.01,0.0,0.0,0.0,0.0,2013-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0
268.16992,0.0,0.0,0.0,0.0,2013-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0
269.5298,0.0,0.0,0.0,0.0,2013-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0
270.37915,0.0,0.0,0.0,0.0,2013-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0
270.85522,0.0,0.0,0.0,0.0,2013-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0
271.42432,0.051302887,0.0,0.0,0.051302887,2013-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0
272.18774,0.0,0.0,0.0,0.0,2013-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0
269.62207,0.0,0.0,0.0,0.0,2013-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0
268.04492,0.00998199,0.0,0.0,0.00998199,2013-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0
266.969,0.045659468,0.0,0.0,0.045659468,2013-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
265.83032,0.10020709,0.0,0.0,0.10020709,2013-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0
265.65576,0.26152283,0.0,0.0,0.26152283,2013-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0
262.4187,0.30361158,0.0,0.0,0.30361158,2013-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0
262.94873,0.18159497,0.0,0.0,0.18159497,2013-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0
262.50244,0.0,0.0,0.0,0.0,2013-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0
263.78662,0.0,0.0,0.0,0.0,2013-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0
261.57495,0.0895946,0.0895946,0.0,0.0,2013-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0
260.85938,0.10262841,0.10262841,0.0,0.0,2013-01-05 08:00:00,5.0,0.0,0.0,0.0,0.0
261.38818,0.16288841,0.16288841,0.0,0.0,2013-01-05 09:00:00,5.0,0.0,0.0,0.0,0.0
260.7307,0.037459385,0.037459385,0.0,0.0,2013-01-05 10:00:00,5.0,0.0,0.0,0.0,0.0
260.20703,0.02280062,0.02280062,0.0,0.0,2013-01-05 11:00:00,5.0,0.0,3.3407698e-08,0.0,0.0
260.13257,0.16288841,0.16288841,0.0,0.0,2013-01-05 12:00:00,5.0,0.0,6.6815346e-08,0.0,0.0
260.09302,0.055916872,0.055385154,0.0,0.00053172023,2013-01-05 13:00:00,5.0,0.0,6.6815346e-08,0.0,0.0
260.16772,0.0021207693,0.0,0.0,0.0021207693,2013-01-05 14:00:00,5.0,0.0,3.3407698e-08,0.0,0.0
262.82373,0.01670773,0.011408862,0.0,0.005298864,2013-01-05 15:00:00,5.0,0.0,0.0,0.0,0.0
264.88037,0.010101914,0.0016249504,0.0,0.008476965,2013-01-05 16:00:00,5.0,0.0,0.0,0.0,0.0
266.88257,0.031962655,0.0,0.0,0.031962655,2013-01-05 17:00:00,5.0,0.0,0.0,0.0,0.0
267.7141,0.022727963,0.0,0.0,0.022727963,2013-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0
268.42114,0.01876795,0.0,0.0,0.01876795,2013-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0
268.73462,0.018858287,0.0,0.0,0.018858287,2013-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0
268.94604,0.10456139,0.0,0.0,0.10456139,2013-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0
266.83154,0.28784257,0.0,0.22612566,0.118673384,2013-01-05 22:00:00,5.0,0.0,0.0,0.0,0.0
265.85962,0.35875994,0.021548808,0.34738696,0.015790004,2013-01-05 23:00:00,5.0,0.0,3.3407698e-08,0.0,0.0
265.8098,0.40734798,0.2955237,0.14070433,0.0,2013-01-06 00:00:00,5.0,1.392701e-06,1.2496184e-06,0.0,1.392701e-06
265.6919,0.8523342,0.8399225,0.026605409,0.0,2013-01-06 01:00:00,5.0,4.960013e-06,5.246099e-06,0.0,4.960013e-06
265.61133,0.972037,0.9715053,0.058057312,0.0,2013-01-06 02:00:00,5.0,9.862341e-06,9.952869e-06,0.0,9.862341e-06
264.93164,0.9989426,0.9989426,0.014837153,0.0,2013-01-06 03:00:00,5.0,1.4458296e-05,1.4427373e-05,0.0,1.4458296e-05
265.2439,0.9862192,0.9812332,0.23471999,0.0,2013-01-06 04:00:00,5.0,1.628937e-05,1.614388e-05,0.0,1.628937e-05
265.96167,0.9267192,0.9007606,0.37838328,0.0,2013-01-06 05:00:00,5.0,1.8729945e-05,1.8782506e-05,0.0,1.8729945e-05
266.56982,0.98133534,0.96549624,0.45940143,0.0,2013-01-06 06:00:00,5.0,1.6821941e-05,1.6643215e-05,0.0,1.6821941e-05
266.6184,0.96492666,0.94947964,0.51811135,0.0,2013-01-06 07:00:00,5.0,1.2509902e-05,1.2345107e-05,0.0,1.2509902e-05
266.56592,0.8635958,0.84861064,0.19388515,0.0,2013-01-06 08:00:00,5.0,7.0179503e-06,7.0607302e-06,0.0,7.13203e-06
265.9619,0.94513273,0.8320581,0.72540665,0.0,2013-01-06 09:00:00,5.0,3.2430053e-06,3.409882e-06,0.0,3.2430053e-06
263.40137,0.9973536,0.8418479,0.9973536,0.0,2013-01-06 10:00:00,5.0,9.918735e-06,9.866341e-06,0.0,9.918735e-06
263.12476,0.9438507,0.8491517,0.73094636,0.0,2013-01-06 11:00:00,5.0,8.049838e-06,7.9689235e-06,0.0,8.049838e-06
262.6106,0.62239116,0.62239116,0.0,0.0,2013-01-06 12:00:00,5.0,1.3542412e-06,1.2731671e-06,0.0,1.2587452e-06
262.417,0.45435435,0.45435435,0.0,0.0,2013-01-06 13:00:00,5.0,1.1818338e-06,8.3414193e-07,0.0,4.191511e-07
261.64746,0.36047733,0.36047733,0.0,0.0,2013-01-06 14:00:00,5.0,1.372825e-06,8.937466e-07,0.0,1.372825e-06
262.9978,0.40643144,0.40643144,0.0,0.0,2013-01-06 15:00:00,5.0,1.1818338e-06,9.699334e-07,0.0,1.1818338e-06
263.9016,0.4788096,0.4788096,0.0,0.0,2013-01-06 16:00:00,5.0,4.191511e-07,5.815447e-07,0.0,4.191511e-07
264.87036,0.5508497,0.5508497,0.0,0.0,2013-01-06 17:00:00,5.0,0.0,2.0733387e-07,0.0,0.0
265.50488,0.4096964,0.4096964,0.0,0.0,2013-01-06 18:00:00,5.0,0.0,7.386461e-08,0.0,0.0
265.96802,0.0,0.0,0.0,0.0,2013-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0
266.71582,0.037078086,0.0,0.0,0.037078086,2013-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0
267.10547,0.20189339,0.0,0.0,0.20189339,2013-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0
265.53687,0.23126602,0.0,0.0,0.23126602,2013-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0
264.2871,0.31159347,0.0,0.0,0.31159347,2013-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0
264.03857,0.7925377,0.0,0.035813734,0.7925377,2013-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0
263.6819,0.6219655,0.0,0.0067320913,0.61858726,2013-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0
263.49512,0.9571645,0.0,0.0,0.9571645,2013-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0
263.29028,0.98626137,0.0,0.0,0.98626137,2013-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0
263.53247,0.9828331,0.0,0.0,0.9828331,2013-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0
263.79932,0.9607402,0.0,0.0,0.9607402,2013-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0
264.09644,0.8968145,0.0,0.0,0.8968145,2013-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0
265.28687,0.9074561,0.0,0.0,0.9074561,2013-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0
266.14185,0.8636811,0.0,0.0,0.8636811,2013-01-07 08:00:00,0.0,0.0,0.0,0.0,0.0
267.58154,0.9543083,0.0,0.0,0.9543083,2013-01-07 09:00:00,0.0,0.0,0.0,0.0,0.0
269.95874,0.9720787,0.0,0.0,0.9720787,2013-01-07 10:00:00,0.0,0.0,0.0,0.0,0.0
270.35645,0.97081774,0.0,0.0,0.97081774,2013-01-07 11:00:00,0.0,0.0,0.0,0.0,0.0
270.4707,0.9179396,0.0,0.0,0.9179396,2013-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0
270.6443,0.90974945,0.0,0.0,0.90974945,2013-01-07 13:00:00,0.0,0.0,0.0,0.0,0.0
270.7273,0.9561451,0.0,0.0,0.9561451,2013-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0
272.1045,0.9654468,0.0,0.0,0.9654468,2013-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0
272.84155,0.9547239,0.0,0.0016249504,0.9547239,2013-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0
273.6516,0.9360292,0.0,0.4165333,0.9091489,2013-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0
274.30176,0.7315485,0.0,0.63525146,0.27514112,2013-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0
274.6714,0.34001666,0.0,0.2199611,0.184403,2013-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0
274.85913,0.0116298385,0.0,0.0010573287,0.01109812,2013-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0
275.3684,0.008017264,0.0,0.0,0.008017264,2013-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0
273.74097,0.2684108,0.0,0.0,0.2684108,2013-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0
272.6775,0.119805396,0.0,0.0016249504,0.118180454,2013-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0
271.8562,0.55799526,0.0,0.019988392,0.5546341,2013-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0
271.41748,0.6979449,0.0,0.03533147,0.69294167,2013-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0
270.94043,0.31200278,0.0,0.080982745,0.29219824,2013-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0
268.91333,0.5419732,0.0,0.43326485,0.42002094,2013-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0
268.75732,0.81835014,0.0,0.7859429,0.24358922,2013-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0
267.6936,0.6462904,0.0,0.6462904,0.0037098185,2013-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0
265.8672,0.2741192,0.0,0.2741192,0.0,2013-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0
266.89917,0.07787275,0.0,0.07628369,0.0015890491,2013-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0
266.45605,0.13293982,0.0,0.1207782,0.012155447,2013-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0
263.72632,0.0031780982,0.0,0.0,0.0031780982,2013-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0
263.19922,0.0010573287,0.00053172023,0.0,0.00053172023,2013-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0
263.0376,0.6642351,0.049603835,0.0,0.6423993,2013-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0
262.71606,0.97760355,0.11769372,0.0,0.97760355,2013-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0
263.64893,0.97757995,0.26219046,0.016617082,0.97314435,2013-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0
263.94263,0.988387,0.51106536,0.39910483,0.98626626,2013-01-08 14:00:00,0.0,0.0,2.3873934e-08,0.0,0.0
267.71924,0.9905078,0.5316585,0.33947206,0.98732966,2013-01-08 15:00:00,5.0,0.0,0.0,0.0,0.0
269.33325,0.9101695,0.0307354,0.0,0.909106,2013-01-08 16:00:00,5.0,0.0,0.0,0.0,0.0
271.31445,0.94932944,0.0,0.0118877925,0.94932944,2013-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0
272.28394,0.9504614,0.0,0.21833527,0.94881934,2013-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0
272.99194,0.97373,0.005006563,0.75649995,0.97373,2013-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0
273.3733,0.99946827,0.053101435,0.9757824,0.98999023,2013-01-08 20:00:00,6.0,0.0,0.0,0.0,0.0
274.36572,0.9913481,0.086371124,0.9719438,0.95972437,2013-01-08 21:00:00,6.0,0.0,6.6815346e-08,0.0,0.0
274.1167,0.99946827,0.3264808,0.98752224,0.9750078,2013-01-08 22:00:00,6.0,0.0,0.0,0.0,0.0
273.9082,0.99627113,0.5300815,0.97722286,0.96637297,2013-01-08 23:00:00,6.0,0.0,0.0,0.0,0.0
273.92188,0.98554647,0.7250715,0.8014738,0.927989,2013-01-09 00:00:00,5.0,0.0,1.6215074e-07,0.0,0.0
