t2m,tcc,lcc,mcc,hcc,valid_time,ptype,tp,sf,cp,lsp
263.9995,0.10456467,0.10456467,0.0,0.0,2012-01-02 15:00:00,5.0,1.3356566e-06,1.4716907e-06,0.0,1.602918e-06
264.17603,0.50098836,0.50098836,0.0,0.0,2012-01-02 16:00:00,5.0,1.1074972e-06,1.1142247e-06,0.0,1.1074972e-06
264.6267,0.32979685,0.32979685,0.0,0.0,2012-01-02 17:00:00,0.0,0.0,2.3873934e-08,0.0,0.0
264.84497,0.18591523,0.18591523,0.0,0.0,2012-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0
265.17358,0.00053172023,0.00053172023,0.0,0.0,2012-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
265.43872,0.0,0.0,0.0,0.0,2012-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
265.7024,0.0,0.0,0.0,0.0,2012-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
264.1582,0.0,0.0,0.0,0.0,2012-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
263.7837,0.0,0.0,0.0,0.0,2012-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
263.19873,0.0,0.0,0.0,0.0,2012-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
262.95264,0.0,0.0,0.0,0.0,2012-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
262.4182,0.0,0.0,0.0,0.0,2012-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
260.89526,0.0,0.0,0.0,0.0,2012-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
261.01782,0.0,0.0,0.0,0.0,2012-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0
261.46558,0.0,0.0,0.0,0.0,2012-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0
261.21387,0.0,0.0,0.0,0.0,2012-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0
260.78882,0.0,0.0,0.0,0.0,2012-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0
260.34546,0.0,0.0,0.0,0.0,2012-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0
260.12573,0.0,0.0,0.0,0.0,2012-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0
260.53613,0.0,0.0,0.0,0.0,2012-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0
260.4917,0.0,0.0,0.0,0.0,2012-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0
260.5935,0.034809586,0.0,0.0,0.034809586,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0
260.7002,0.46552664,0.0,0.0,0.46552664,2012-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0
260.89868,0.11599016,0.0,0.0,0.11599016,2012-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0
263.75488,0.7173721,0.0,0.0,0.7173721,2012-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0
265.02686,0.91304135,0.0,0.0,0.91304135,2012-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0
266.20972,0.93368596,0.0,0.0,0.93368596,2012-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0
267.06592,0.9783772,0.0,0.0,0.9783772,2012-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0
267.8789,0.9721084,0.0,0.0,0.9721084,2012-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0
268.92505,0.8427925,0.0,0.0,0.8427925,2012-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0
270.19922,0.3584937,0.0,0.0,0.3584937,2012-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0
270.19507,0.31399512,0.0,0.0,0.31399512,2012-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0
270.01953,0.8339895,0.0,0.0,0.8339895,2012-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0
269.9463,0.63555515,0.0,0.0,0.63555515,2012-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0
269.69385,0.25616932,0.0,0.0,0.25616932,2012-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0
269.6648,0.0,0.0,0.0,0.0,2012-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0
268.92993,0.0,0.0,0.0,0.0,2012-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0
268.36597,0.0,0.0,0.0,0.0,2012-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0
268.51074,0.10883194,0.0,0.0,0.10883194,2012-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0
269.54834,0.265397,0.0,0.0,0.265397,2012-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0
269.49194,0.047083322,0.019081715,0.0,0.027994309,2012-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0
269.42285,0.023956567,0.020706665,0.0,0.0032499009,2012-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0
269.55957,0.34140265,0.08620036,0.0,0.28304106,2012-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0
269.08325,0.0931744,0.077494204,0.0,0.01568019,2012-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0
268.79688,0.5595725,0.0063309744,0.0,0.5537733,2012-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0
268.5066,0.9802517,0.0,0.06458777,0.9802517,2012-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0
268.32178,0.9826655,0.0,0.26551932,0.9760617,2012-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0
268.19653,0.98836523,0.0,0.07236916,0.98836523,2012-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0
270.2622,0.9939002,0.0,0.28807026,0.98815095,2012-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0
271.28564,0.92900425,0.0,0.14179438,0.92900425,2012-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0
272.54956,0.96804446,0.0,0.27725023,0.9589341,2012-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0
273.09058,0.8575344,0.0,0.10957003,0.85417324,2012-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0
273.80762,0.6677607,0.0,0.07993138,0.63394237,2012-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0
274.9629,0.084674776,0.0,0.07729381,0.007388301,2012-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0
276.50317,0.0,0.0,0.0,0.0,2012-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0
274.39722,0.0,0.0,0.0,0.0,2012-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0
273.6831,0.013307486,0.0,0.0,0.013307486,2012-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0
272.59033,0.32873833,0.0,0.0,0.32873833,2012-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0
272.37256,0.20382184,0.0,0.0,0.20382184,2012-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0
271.82153,0.0021207693,0.0,0.0,0.0021207693,2012-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0
271.01196,0.8559342,0.0,0.0,0.8559342,2012-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0
270.75854,1.0,0.0,0.0,1.0,2012-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0
271.052,0.97364986,0.0,0.0,0.97364986,2012-01-05 05:00:00,0.0,1.0690455e-06,0.0,1.0690455e-06,0.0
271.03735,0.7665891,0.0,0.0033782488,0.7665891,2012-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0
271.1411,0.55895567,0.0,0.0,0.55895567,2012-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0
271.13232,0.29007816,0.0,0.0,0.29007816,2012-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0
270.0896,0.010009766,0.0,0.0,0.010009766,2012-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0
269.07202,0.14282274,0.0,0.0,0.14282274,2012-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0
269.38916,0.86006,0.0,0.0,0.86006,2012-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0
269.2107,0.941624,0.0,0.0,0.941624,2012-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0
269.24023,0.96363676,0.0,0.0,0.96363676,2012-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0
269.438,0.94373125,0.0,0.0,0.94373125,2012-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0
271.95483,0.9483872,0.0,0.0,0.9483872,2012-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0
275.1609,0.8687378,0.0,0.0,0.8687378,2012-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0
276.49585,0.9355526,0.0,0.0,0.9355526,2012-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0
277.61475,0.92828757,0.0,0.0,0.92828757,2012-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0
278.89185,0.8135997,0.0,0.0,0.8135997,2012-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0
280.2627,0.7803769,0.0,0.0,0.7803769,2012-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0
282.0327,0.5503732,0.0,0.0058244728,0.5503732,2012-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0
280.07935,0.4042716,0.0,0.0,0.4042716,2012-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0
279.3567,0.3508458,0.0,0.0,0.3508458,2012-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0
279.11646,0.42127383,0.0,0.004767146,0.41968477,2012-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0
279.13574,0.34025776,0.0,0.27681506,0.1197148,2012-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0
278.50342,0.6983692,0.0,0.5622836,0.63830245,2012-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0
278.188,0.81299555,0.0,0.6794652,0.7576463,2012-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0
278.93506,0.84447896,0.0,0.7271678,0.811507,2012-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0
278.7478,0.9544559,0.0,0.76556283,0.94519824,2012-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0
278.77832,0.88690436,0.0,0.777996,0.77455497,2012-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0
277.86377,0.5619215,0.0,0.16757488,0.5329454,2012-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0
277.41064,0.72373104,0.0,0.0015890491,0.7231993,2012-01-06 08:00:00,0.0,0.0,0.0,0.0,0.0
276.95386,0.90965515,0.0,0.0,0.90965515,2012-01-06 09:00:00,0.0,0.0,0.0,0.0,0.0
276.7827,0.9112292,0.0,0.0026463778,0.9112292,2012-01-06 10:00:00,0.0,0.0,0.0,0.0,0.0
277.07617,0.9162625,0.0,0.09754878,0.9086298,2012-01-06 11:00:00,0.0,0.0,0.0,0.0,0.0
276.88184,0.9423734,0.0,0.6156962,0.807683,2012-01-06 12:00:00,0.0,0.0,0.0,0.0,0.0
276.49976,0.9591476,0.0,0.6324993,0.76712984,2012-01-06 13:00:00,0.0,0.0,0.0,0.0,0.0
276.5735,0.9536587,0.0,0.6801961,0.7344457,2012-01-06 14:00:00,0.0,0.0,0.0,0.0,0.0
277.38184,0.94915766,0.0,0.8803052,0.46512872,2012-01-06 15:00:00,0.0,0.0,0.0,0.0,0.0
277.50366,0.9852173,0.0,0.97465813,0.09410787,2012-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0
278.2246,0.99013734,0.0,0.98908,0.011379648,2012-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0
278.69043,0.52338195,0.0,0.52338195,0.0,2012-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0
279.32617,0.033484373,0.0,0.033484373,0.0,2012-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0
279.3694,0.026868802,0.0033782488,0.023490552,0.0,2012-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0
279.8567,0.0068065375,0.0057492107,0.0010573287,0.0,2012-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0
278.45752,0.0,0.0,0.0,0.0,2012-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0
277.5752,0.0,0.0,0.0,0.0,2012-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0
277.19873,0.0032499009,0.0032499009,0.0,0.0,2012-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0
277.05615,0.11083567,0.10583246,0.06495851,0.0,2012-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0
276.8545,0.15858424,0.0912711,0.15752077,0.0,2012-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0
275.1714,0.02208386,0.018123847,0.0039600097,0.0,2012-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0
274.85938,0.5111546,0.5111546,0.0,0.0,2012-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0
274.71948,0.8741952,0.8741952,0.0,0.0,2012-01-07 05:00:00,6.0,0.0,0.0,0.0,0.0
274.844,0.9799016,0.9799016,0.0,0.0,2012-01-07 06:00:00,6.0,0.0,0.0,0.0,0.0
274.46777,0.9870375,0.9870375,0.0,0.0,2012-01-07 07:00:00,6.0,0.0,1.1936965e-08,0.0,0.0
274.08105,0.98052824,0.98052824,0.0,0.0,2012-01-07 08:00:00,6.0,0.0,1.1936965e-08,0.0,0.0
272.81494,0.9499513,0.9499513,0.0,0.0,2012-01-07 09:00:00,5.0,0.0,1.1936965e-08,0.0,0.0
271.13794,0.7388746,0.7388746,0.0,0.0,2012-01-07 10:00:00,5.0,0.0,5.9604645e-08,0.0,0.0
270.85205,0.735786,0.735786,0.0,0.0,2012-01-07 11:00:00,5.0,0.0,5.9604645e-08,0.0,0.0
270.489,0.5992124,0.5992124,0.0,0.0,2012-01-07 12:00:00,5.0,0.0,9.06893e-08,0.0,0.0
270.03687,0.5358087,0.5358087,0.0,0.0,2012-01-07 13:00:00,0.0,0.0,7.875235e-08,0.0,0.0
269.81104,0.4228778,0.4228778,0.0,0.0,2012-01-07 14:00:00,0.0,0.0,0.0,0.0,0.0
270.97998,0.15121335,0.15121335,0.0,0.0,2012-01-07 15:00:00,0.0,0.0,0.0,0.0,0.0
271.39893,0.06260067,0.06260067,0.0,0.0,2012-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0
272.03662,0.07037789,0.07037789,0.0,0.0,2012-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0
272.79126,0.106107295,0.106107295,0.0,0.0,2012-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0
273.37866,0.14543474,0.14543474,0.0,0.0,2012-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0
274.13184,0.039216444,0.039216444,0.0,0.0,2012-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0
275.1543,0.0033782488,0.0033782488,0.0,0.0,2012-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0
273.2954,0.0,0.0,0.0,0.0,2012-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0
272.73975,0.0066281483,0.0066281483,0.0,0.0,2012-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0
272.15747,0.005003199,0.005003199,0.0,0.0,2012-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0
272.02173,0.013098966,0.013098966,0.0,0.0,2012-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0
271.83154,0.013977904,0.013977904,0.0,0.0,2012-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0
270.14233,0.0057492107,0.0057492107,0.0,0.0,2012-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0
270.09155,0.0067320913,0.0067320913,0.0,0.0,2012-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0
269.4668,0.0,0.0,0.0,0.0,2012-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0
269.2168,0.0,0.0,0.0,0.0,2012-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0
268.61987,0.0,0.0,0.0,0.0,2012-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0
268.40942,0.0,0.0,0.0,0.0,2012-01-08 08:00:00,0.0,0.0,0.0,0.0,0.0
267.80762,0.0,0.0,0.0,0.0,2012-01-08 09:00:00,0.0,0.0,0.0,0.0,0.0
266.63184,0.026067626,0.0,0.0,0.026067626,2012-01-08 10:00:00,0.0,0.0,0.0,0.0,0.0
266.4519,0.033665255,0.0,0.0,0.033665255,2012-01-08 11:00:00,0.0,0.0,0.0,0.0,0.0
266.1045,0.0065169036,0.0,0.0,0.0065169036,2012-01-08 12:00:00,0.0,0.0,0.0,0.0,0.0
265.9873,0.0065169036,0.0,0.0,0.0065169036,2012-01-08 13:00:00,0.0,0.0,0.0,0.0,0.0
266.00928,0.051479783,0.0,0.0,0.051479783,2012-01-08 14:00:00,0.0,0.0,0.0,0.0,0.0
268.5918,0.13248283,0.0,0.02698423,0.11921924,2012-01-08 15:00:00,0.0,0.0,0.0,0.0,0.0
270.4812,0.25500375,0.0,0.06070138,0.24262637,2012-01-08 16:00:00,0.0,0.0,0.0,0.0,0.0
272.86743,0.29705143,0.0,0.028352734,0.29207265,2012-01-08 17:00:00,0.0,0.0,0.0,0.0,0.0
274.66943,0.015096433,0.0,0.0,0.015096433,2012-01-08 18:00:00,0.0,0.0,0.0,0.0,0.0
275.51074,0.005003199,0.0,0.0,0.005003199,2012-01-08 19:00:00,0.0,0.0,0.0,0.0,0.0
276.52905,0.0,0.0,0.0,0.0,2012-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0
277.43237,0.0,0.0,0.0,0.0,2012-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0
275.3933,0.0,0.0,0.0,0.0,2012-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0
274.46973,0.0,0.0,0.0,0.0,2012-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0
273.31396,0.0,0.0,0.0,0.0,2012-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0
273.57202,0.887211,0.0,0.0,0.887211,2012-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0
273.44434,0.9978961,0.0,0.0,0.9978961,2012-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0
273.43018,1.0,0.0,0.0,1.0,2012-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0
273.46265,1.0,0.0,0.119821966,1.0,2012-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0
273.7444,0.998375,0.0,0.8906131,0.998375,2012-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0
274.21826,0.97964054,0.0,0.8511564,0.9680119,2012-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0
274.50928,0.88207626,0.0,0.5087639,0.8635463,2012-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0
274.83667,0.56080574,0.0,0.40610236,0.48402768,2012-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0
274.83496,0.25523198,0.0,0.24943393,0.029772118,2012-01-09 09:00:00,0.0,0.0,0.0,0.0,0.0
274.2417,0.49187464,0.0,0.49187464,0.0039600097,2012-01-09 10:00:00,0.0,0.0,0.0,0.0,0.0
274.2766,0.70526725,0.0,0.70526725,0.012659509,2012-01-09 11:00:00,0.0,0.0,0.0,0.0,0.0
274.35327,0.038229138,0.0,0.038229138,0.0,2012-01-09 12:00:00,0.0,0.0,0.0,0.0,0.0
274.38965,0.0,0.0,0.0,0.0,2012-01-09 13:00:00,0.0,0.0,0.0,0.0,0.0
273.9922,0.0,0.0,0.0,0.0,2012-01-09 14:00:00,0.0,0.0,0.0,0.0,0.0
276.51,0.0,0.0,0.0,0.0,2012-01-09 15:00:00,0.0,0.0,0.0,0.0,0.0
277.27026,0.0,0.0,0.0,0.0,2012-01-09 16:00:00,0.0,0.0,0.0,0.0,0.0
278.60742,0.0,0.0,0.0,0.0,2012-01-09 17:00:00,0.0,0.0,0.0,0.0,0.0
279.48706,0.0,0.0,0.0,0.0,2012-01-09 18:00:00,0.0,0.0,0.0,0.0,0.0
280.37646,0.0,0.0,0.0,0.0,2012-01-09 19:00:00,0.0,0.0,0.0,0.0,0.0
280.98975,0.0,0.0,0.0,0.0,2012-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0
281.82788,0.0,0.0,0.0,0.0,2012-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0
280.16772,0.0,0.0,0.0,0.0,2012-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0
279.01147,0.0,0.0,0.0,0.0,2012-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0
278.0835,0.0,0.0,0.0,0.0,2012-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0
277.29688,0.0,0.0,0.0,0.0,2012-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0
276.12134,0.0033782488,0.0,0.0,0.0033782488,2012-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0
273.71533,0.020210877,0.0,0.0,0.020210877,2012-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0
273.0298,0.0,0.0,0.0,0.0,2012-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0
272.40527,0.0,0.0,0.0,0.0,2012-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0
272.34375,0.0,0.0,0.0,0.0,2012-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0
271.87817,0.0,0.0,0.0,0.0,2012-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0
271.52393,0.0,0.0,0.0,0.0,2012-01-10 08:00:00,0.0,0.0,0.0,0.0,0.0
270.45142,0.005003199,0.0,0.005003199,0.0,2012-01-10 09:00:00,0.0,0.0,0.0,0.0,0.0
270.74414,0.0,0.0,0.0,0.0,2012-01-10 10:00:00,0.0,0.0,0.0,0.0,0.0
270.74658,0.0,0.0,0.0,0.0,2012-01-10 11:00:00,0.0,0.0,0.0,0.0,0.0
270.8484,0.021835826,0.0,0.0,0.021835826,2012-01-10 12:00:00,0.0,0.0,0.0,0.0,0.0
270.97314,0.0066281483,0.0,0.0,0.0066281483,2012-01-10 13:00:00,0.0,0.0,0.0,0.0,0.0
